date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:44:15	24301/24301	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:15%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=44	D:/MichCA/MichCA/www.mich-ca.org/imageGallery2e3e.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:16	23286/23286	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:16%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=43	D:/MichCA/MichCA/www.mich-ca.org/imageGallery188e.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:17	2478654/2478654	---M--	200	added ('OK')	image/bmp	etag:W/%222478654-1430114403000%22	http://www.mich-ca.org/images/michca/uploaded/default/glt%20schedule-27042015-010002.bmp	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/glt%20schedule-27042015-010002.bmp	(from http://www.mich-ca.org/displayArticle.htm?id=2)
21:44:17	48785/48785	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:17%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=58	D:/MichCA/MichCA/www.mich-ca.org/imageGalleryc041.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:18	24860/24860	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:18%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=12	D:/MichCA/MichCA/www.mich-ca.org/imageGallery7aa1.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:18	25630/25630	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:18%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=15	D:/MichCA/MichCA/www.mich-ca.org/imageGallery2475.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:19	90696/90696	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:19%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=30	D:/MichCA/MichCA/www.mich-ca.org/imageGalleryb598.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:20	38829/38829	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:20%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=11	D:/MichCA/MichCA/www.mich-ca.org/imageGallery3f91.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:20	41227/41227	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:20%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=29	D:/MichCA/MichCA/www.mich-ca.org/imageGallery7c54.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:21	41073/41073	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:21%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=27	D:/MichCA/MichCA/www.mich-ca.org/imageGallery0ee5.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:22	41558/41558	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:22%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=26	D:/MichCA/MichCA/www.mich-ca.org/imageGallery9ec0.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:22	43755/43755	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:22%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=25	D:/MichCA/MichCA/www.mich-ca.org/imageGallery577a.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:23	24258/24258	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:23%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=28	D:/MichCA/MichCA/www.mich-ca.org/imageGallery393e.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:24	24257/24257	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Mar%202021%2001:44:24%20GMT	http://www.mich-ca.org/imageGallery.htm?categoryId=10	D:/MichCA/MichCA/www.mich-ca.org/imageGallery5ab6.html	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:24	3569/3569	---M--	200	added ('OK')	image/jpeg	etag:W/%223569-1523934790000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/2018-michca-winter-indoor_champions-16042018-101308.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/2018-michca-winter-indoor_champions-16042018-101308.jpg	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:24	17534/17534	---M--	200	added ('OK')	image/png	etag:W/%2217534-1543774876000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/usccc_champions_2018_ford-02122018-012110.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/usccc_champions_2018_ford-02122018-012110.png	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:24	3465/3465	---M--	200	added ('OK')	image/jpeg	etag:W/%223465-1543774979000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/drcc_t20trophy-02122018-012240.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/drcc_t20trophy-02122018-012240.jpg	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:26	18576/18576	---M--	200	added ('OK')	image/png	etag:W/%2218576-1543774980000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/f40_macc-02122018-012241.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/f40_macc-02122018-012241.png	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:26	3213/3213	---M--	200	added ('OK')	image/jpeg	etag:W/%223213-1543774981000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/nvcc_t20shield-02122018-012241.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/nvcc_t20shield-02122018-012241.jpg	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:26	3571/3571	---M--	200	added ('OK')	image/jpeg	etag:W/%223571-1543775067000%22	http://www.mich-ca.org/images/michca/uploaded/thumb/maco_t20plate-02122018-012424.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/thumb/maco_t20plate-02122018-012424.jpg	(from http://www.mich-ca.org/imageGallery.htm?)
21:44:26	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.27b.delayed	(from http://www.mich-ca.org/displayPage.htm?pgname=STATS_TOOLS,%20RIGHT_BAR_STATS_TOOLS&pg_right_bar=RIGHT_BAR_STATS_TOOLS&)
21:44:26	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.27c.delayed	(from http://www.mich-ca.org/documentspage.htm?categoryId=54)
21:44:26	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.27d.delayed	(from http://www.mich-ca.org/profiledescpage.htm?id=2)
21:44:26	26936/26936	---M--	200	added ('OK')	image/jpeg	etag:W/%2226936-1592158534000%22	http://www.mich-ca.org/images/michca/uploaded/default/susheel_bhat_2020-14062020-011534.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/susheel_bhat_2020-14062020-011534.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=2)
21:44:27	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.280.delayed	(from http://www.mich-ca.org/profiledescpage.htm?id=4)
21:44:28	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.283.delayed	(from http://www.mich-ca.org/profiledescpage.htm?id=3)
21:44:29	12268/12268	---M--	200	added ('OK')	image/jpeg	etag:W/%2212268-1551999152000%22	http://www.mich-ca.org/images/michca/uploaded/product_desc/ajey_mohile-07032019-055230.jpeg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/product_desc/ajey_mohile-07032019-055230.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=4)
21:44:30	26936/26936	---M--	200	added ('OK')	image/jpeg	etag:W/%2226936-1592158535000%22	http://www.mich-ca.org/images/michca/uploaded/product_desc/susheel_bhat_2020-14062020-011534.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/product_desc/susheel_bhat_2020-14062020-011534.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=2)
21:44:30	11742/11742	---M--	200	added ('OK')	image/jpeg	etag:W/%2211742-1473976217000%22	http://www.mich-ca.org/images/michca/uploaded/default/nad_pic1-15092016-045017.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/nad_pic1-15092016-045017.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=3)
21:44:30	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.286.delayed	(from http://www.mich-ca.org/profiledescpage.htm?id=922)
21:44:30	11742/11742	---M--	200	added ('OK')	image/jpeg	etag:W/%2211742-1473976217000%22	http://www.mich-ca.org/images/michca/uploaded/product_desc/nad_pic1-15092016-045017.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/product_desc/nad_pic1-15092016-045017.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=3)
21:44:31	30184/30184	---M--	200	added ('OK')	image/jpeg	etag:W/%2230184-1551999151000%22	http://www.mich-ca.org/images/michca/uploaded/default/ajey_mohile-07032019-055230.jpeg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/ajey_mohile-07032019-055230.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=4)
21:44:31	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.289.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=208)
21:44:31	5540/5540	---M--	200	added ('OK')	image/jpeg	etag:W/%225540-1551999151000%22	http://www.mich-ca.org/images/michca/uploaded/default/akshay_sodagam-07032019-055230.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/default/akshay_sodagam-07032019-055230.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=922)
21:44:31	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.28b.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=277)
21:44:31	5540/5540	---M--	200	added ('OK')	image/jpeg	etag:W/%225540-1551999151000%22	http://www.mich-ca.org/images/michca/uploaded/product_desc/akshay_sodagam-07032019-055230.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/product_desc/akshay_sodagam-07032019-055230.jpg	(from http://www.mich-ca.org/profiledescpage.htm?id=922)
21:44:31	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.28d.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=244)
21:44:32	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.28f.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=302)
21:44:42	69569/69569	---M--	200	added ('OK')	image/jpeg	etag:W/%2269569-1442954818000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/game%2061%20t20%20shield%20finals%20btcc%20109%20vs%20nvcc%2092.jpg-22092015-034657.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/game%2061%20t20%20shield%20finals%20btcc%20109%20vs%20nvcc%2092.jpg-22092015-034657.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=277)
21:44:42	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.291.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=56)
21:44:47	92398/92398	---M--	200	added ('OK')	image/jpeg	etag:W/%2292398-1442954871000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/game%2051%20t20%20plate%20finals-22092015-034750.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/game%2051%20t20%20plate%20finals-22092015-034750.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=302)
21:44:47	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.293.delayed	(from http://www.mich-ca.org/commonDisplayPage.htm?pageNameDescPair=FOOTER~TERMS_AND_CONDITIONS&isHeader=Y&isFooter=Y)
21:44:47	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.294.delayed	(from http://www.mich-ca.org/displayPage.htm?pgname=TERMS_AND_CONDITIONS)
21:44:48	1320/1320	---M--	200	added ('OK')	text/css	etag:W/%221320-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.core.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.core.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:48	1069/1069	---M--	200	added ('OK')	text/css	etag:W/%221069-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.accordion.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.accordion.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:48	1113/1113	---M--	200	added ('OK')	text/css	etag:W/%221113-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.autocomplete.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.autocomplete.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:48	2474/2474	---M--	200	added ('OK')	text/css	etag:W/%222474-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.button.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.button.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:48	3985/3985	---M--	200	added ('OK')	text/css	etag:W/%223985-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.datepicker.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.datepicker.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:49	1361/1361	---M--	200	added ('OK')	text/css	etag:W/%221361-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.dialog.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.dialog.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:49	115539/115539	---M--	200	added ('OK')	image/jpeg	etag:W/%22115539-1442954718000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/game%2067%20f40%202015%20nvcc%20273%20vs%20rkte%20112-22092015-034517.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/game%2067%20f40%202015%20nvcc%20273%20vs%20rkte%20112-22092015-034517.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=208)
21:44:49	378/378	---M--	200	added ('OK')	text/css	etag:W/%22378-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.progressbar.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.progressbar.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:49	1160/1160	---M--	200	added ('OK')	text/css	etag:W/%221160-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.resizable.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.resizable.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:50	326/326	---M--	200	added ('OK')	text/css	etag:W/%22326-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.selectable.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.selectable.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:50	1143/1143	---M--	200	added ('OK')	text/css	etag:W/%221143-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.slider.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.slider.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:50	1386/1386	---M--	200	added ('OK')	text/css	etag:W/%221386-1427497854000%22	http://www.mich-ca.org/css/themes/base/jquery.ui.tabs.css	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/jquery.ui.tabs.css	(from http://www.mich-ca.org/css/themes/base/jquery.ui.base.css)
21:44:51	178/178	---M--	200	added ('OK')	image/png	etag:W/%22178-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_flat_75_ffffff_40x100.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:51	101/101	---M--	200	added ('OK')	image/png	etag:W/%22101-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:51	110/110	---M--	200	added ('OK')	image/png	etag:W/%22110-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:51	111/111	---M--	200	added ('OK')	image/png	etag:W/%22111-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_glass_75_dadada_1x400.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_glass_75_dadada_1x400.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:51	105/105	---M--	200	added ('OK')	image/png	etag:W/%22105-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_glass_65_ffffff_1x400.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:52	120/120	---M--	200	added ('OK')	image/png	etag:W/%22120-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:52	119/119	---M--	200	added ('OK')	image/png	etag:W/%22119-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:53	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-icons_222222_256x240.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-icons_222222_256x240.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:53	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-icons_888888_256x240.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-icons_888888_256x240.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:53	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-icons_454545_256x240.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-icons_454545_256x240.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:54	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-icons_2e83ff_256x240.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-icons_2e83ff_256x240.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:54	4369/4369	---M--	200	added ('OK')	image/png	etag:W/%224369-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-icons_cd0a0a_256x240.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-icons_cd0a0a_256x240.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:54	180/180	---M--	200	added ('OK')	image/png	etag:W/%22180-1427497854000%22	http://www.mich-ca.org/css/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/MichCA/MichCA/www.mich-ca.org/css/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://www.mich-ca.org/css/themes/base/jquery.ui.theme.css)
21:44:55	91289/91289	---M--	200	added ('OK')	image/jpeg	etag:W/%2291289-1433724387000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/chcc_vs_nvcc_glt_final_2015_game43-07062015-074626.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/chcc_vs_nvcc_glt_final_2015_game43-07062015-074626.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=56)
21:44:55	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2ad.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=55)
21:44:55	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2af.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=54)
21:44:55	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2b1.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=53)
21:45:08	86438/86438	---M--	200	added ('OK')	image/jpeg	etag:W/%2286438-1431921032000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_sm2_gdcc_vs_chcc-17052015-105030.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_sm2_gdcc_vs_chcc-17052015-105030.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=55)
21:45:08	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2b3.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=52)
21:45:11	100277/100277	---M--	200	added ('OK')	image/jpeg	etag:W/%22100277-1431920832000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_sm1_motc_vs_nvcc-17052015-104659.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt2015_sm1_motc_vs_nvcc-17052015-104659.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=54)
21:45:11	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2b5.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=51)
21:45:11	269776/269776	---M--	200	added ('OK')	image/png	etag:W/%22269776-1436669386000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/empty_match_summary_sheet-11072015-094943.png	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/empty_match_summary_sheet-11072015-094943.png	(from http://www.mich-ca.org/displayArticle.htm?id=244)
21:45:12	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2b7.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=50)
21:45:16	130049/130049	---M--	200	added ('OK')	image/jpeg	etag:W/%22130049-1431848241000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20%20qf%20glcc%20vs%20motc-17052015-023717.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20%20qf%20glcc%20vs%20motc-17052015-023717.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=53)
21:45:16	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2b9.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=49)
21:45:22	86961/86961	---M--	200	added ('OK')	image/jpeg	etag:W/%2286961-1431848282000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20chcc%20vs%20mdcc-17052015-023759.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20chcc%20vs%20mdcc-17052015-023759.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=52)
21:45:23	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2bb.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=48)
21:45:26	91968/91968	---M--	200	added ('OK')	image/jpeg	etag:W/%2291968-1431848283000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20dskc%20vs%20nvcc-17052015-023800.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20dskc%20vs%20nvcc-17052015-023800.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=50)
21:45:27	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2bd.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=47)
21:45:28	74114/74114	---M--	200	added ('OK')	image/jpeg	etag:W/%2274114-1431848255000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20gpan%2077%20(14.3)%20vs%20rktr%2076%20a.o-17052015-023727.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/group%20e%20-%20gpan%2077%20(14.3)%20vs%20rktr%2076%20a.o-17052015-023727.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=49)
21:45:28	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2bf.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=46)
21:45:31	123673/123673	---M--	200	added ('OK')	image/jpeg	etag:W/%22123673-1431848235000%22	http://www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20gdcc%20vs%20dcc-17052015-023712.jpg	D:/MichCA/MichCA/www.mich-ca.org/images/michca/uploaded/box_950x700/glt%202015%20qf%20gdcc%20vs%20dcc-17052015-023712.jpg	(from http://www.mich-ca.org/displayArticle.htm?id=51)
21:45:31	0/-1	---M--	302	error ('')			http://www.mich-ca.org/homepage.htm	D:/MichCA/MichCA/www.mich-ca.org/homepage.2c1.delayed	(from http://www.mich-ca.org/displayArticle.htm?id=45)
